DateTime,Input,Liquid_levels,Feedback,Valve_Positions
28-Sep-2025 17:59:42,0.8,0.800010804256791,-1.08042567905642e-05,57.5561968689232
28-Sep-2025 17:59:53,0.8,0.800006382960761,-6.38296076138634e-06,57.5569749525589
28-Sep-2025 18:00:05,0.8,0.800009515140453,-9.51514045310908e-06,57.5564239184836
28-Sep-2025 18:00:19,0.8,0.800023357428963,-2.33574289631999e-05,57.553988832478
28-Sep-2025 18:00:31,0.8,0.800031743066866,-3.17430668662633e-05,57.5525136862098
28-Sep-2025 18:00:41,0.8,0.800016463226791,-1.64632267908305e-05,57.5552016097684
28-Sep-2025 18:00:51,0.8,0.800007109402674,-7.1094026735663e-06,57.556847069268
28-Sep-2025 18:01:03,0.8,0.800006678829264,-6.67882926386199e-06,57.5569228128288
28-Sep-2025 18:01:16,0.8,0.80001552768842,-1.55276884198363e-05,57.5553661842721
28-Sep-2025 18:01:29,0.8,0.800033206298944,-3.32062989444326e-05,57.5522562886706
28-Sep-2025 18:01:40,0.8,0.800025505353835,-2.55053538349426e-05,57.5536109842252
28-Sep-2025 18:01:50,0.8,0.800009940625005,-9.9406250045897e-06,57.5563490207434
28-Sep-2025 18:02:00,0.8,0.800005696712616,-5.69671261629878e-06,57.5570955796605
28-Sep-2025 18:02:13,0.8,0.800009476945912,-9.47694591202364e-06,57.5564305878761
28-Sep-2025 18:02:26,0.8,0.800026347944743,-2.63479447427661e-05,57.5534627616232
28-Sep-2025 18:02:38,0.8,0.800035179815334,-3.51798153338523e-05,57.5519091216957
28-Sep-2025 18:02:49,0.8,0.800016064977516,-1.60649775163835e-05,57.5552716681614
28-Sep-2025 18:02:58,0.8,0.800006364861631,-6.36486163108074e-06,57.5569780436325
28-Sep-2025 18:03:10,0.8,0.80000625678951,-6.25678950960662e-06,57.5569970549123
28-Sep-2025 18:03:23,0.8,0.800016601303276,-1.66013032760759e-05,57.5551773215441
28-Sep-2025 18:03:37,0.8,0.800037625540345,-3.7625540344477e-05,57.5514788871278
28-Sep-2025 18:03:47,0.8,0.800026456069666,-2.64560696661142e-05,57.5534437410549
28-Sep-2025 18:03:57,0.8,0.800009241990482,-9.24199048191188e-06,57.5564719195659
28-Sep-2025 18:04:07,0.8,0.800005181675587,-5.1816755864964e-06,57.5571861813154
28-Sep-2025 18:04:20,0.8,0.800009482483778,-9.48248377807825e-06,57.5564296136938
28-Sep-2025 18:04:34,0.8,0.800029226772805,-2.92267728052575e-05,57.5529563386434
28-Sep-2025 18:04:46,0.8,0.800038265974343,-3.82659743426439e-05,57.5513662265288
28-Sep-2025 18:04:56,0.8,0.800015733257451,-1.57332574506341e-05,57.5553300219986
28-Sep-2025 18:05:06,0.8,0.80000582496999,-5.82496998979831e-06,57.5570730175343
28-Sep-2025 18:05:17,0.8,0.800005948037283,-5.94803728271032e-06,57.5570513684105
28-Sep-2025 18:05:31,0.8,0.800017543401341,-1.75434013409692e-05,57.5550115943457
28-Sep-2025 18:05:44,0.8,0.800041561790111,-4.15617901108334e-05,57.5507864500343
28-Sep-2025 18:05:55,0.8,0.800027207918936,-2.72079189362895e-05,57.5533114810729
28-Sep-2025 18:06:04,0.8,0.800008751000725,-8.75100072506019e-06,57.5565582909956
28-Sep-2025 18:06:15,0.8,0.800004826885798,-4.82688579750423e-06,57.5572485934145
28-Sep-2025 18:06:28,0.8,0.800009489082894,-9.48908289388761e-06,57.5564284528243
28-Sep-2025 18:06:42,0.8,0.800031593383421,-3.15933834211801e-05,57.5525400213177
28-Sep-2025 18:06:54,0.8,0.800040745727833,-4.07457278334133e-05,57.5509300059124
28-Sep-2025 18:07:04,0.8,0.800015525774559,-1.55257745585446e-05,57.5553665209149
28-Sep-2025 18:07:13,0.8,0.800005471703111,-5.47170311138157e-06,57.5571351617338
28-Sep-2025 18:07:25,0.8,0.800005732233199,-5.73223319899618e-06,57.5570893311317
28-Sep-2025 18:07:39,0.8,0.800018223723995,-1.8223723995292e-05,57.5548919168178
28-Sep-2025 18:07:49,0.8,0.800011357820839,-1.13578208386089e-05,57.5560997177217
28-Sep-2025 18:08:00,0.8,0.800007078690076,-7.07869007632311e-06,57.5568524720039
28-Sep-2025 18:08:12,0.8,0.800009825075518,-9.82507551805512e-06,57.5563693473889
28-Sep-2025 18:08:25,0.8,0.800021431790284,-2.14317902841321e-05,57.5543275765883
28-Sep-2025 18:08:37,0.8,0.800028592568632,-2.85925686319688e-05,57.5530679033358
28-Sep-2025 18:08:48,0.8,0.800016363998717,-1.63639987169617e-05,57.5552190664762
28-Sep-2025 18:08:58,0.8,0.800007774296732,-7.77429673204377e-06,57.556730105823
28-Sep-2025 18:09:09,0.8,0.80000723293812,-7.2329381202163e-06,57.5568253377839
28-Sep-2025 18:09:22,0.8,0.800015045503103,-1.50455031033836e-05,57.5554510068571
28-Sep-2025 18:09:35,0.8,0.800029695677816,-2.96956778155222e-05,57.5528738522054
28-Sep-2025 18:09:47,0.8,0.800024004204464,-2.40042044635791e-05,57.5538750557618
28-Sep-2025 18:09:57,0.8,0.800010408445579,-1.0408445579313e-05,57.5562667250724
28-Sep-2025 18:10:07,0.8,0.800006272807098,-6.27280709808442e-06,57.556994237212
28-Sep-2025 18:10:20,0.8,0.800009764267539,-9.76426753862558e-06,57.5563800442967
28-Sep-2025 18:10:33,0.8,0.80002431402686,-2.43140268604281e-05,57.5538205540069
28-Sep-2025 18:10:45,0.8,0.800031917617879,-3.19176178790181e-05,57.5524829842954
28-Sep-2025 18:10:55,0.8,0.800015928329009,-1.59283290087631e-05,57.555295706396
28-Sep-2025 18:11:05,0.8,0.800006879015037,-6.87901503704236e-06,57.5568875974182
28-Sep-2025 18:11:17,0.8,0.800006725851648,-6.7258516480706e-06,57.5569145408334
28-Sep-2025 18:11:30,0.8,0.800016187985021,-1.61879850214541e-05,57.555250029555
28-Sep-2025 18:11:43,0.8,0.800034095414056,-3.4095414056301e-05,57.5520998818642
28-Sep-2025 18:11:54,0.8,0.800025000081794,-2.50000817937357e-05,57.5536998680972
28-Sep-2025 18:12:04,0.8,0.800009552747157,-9.55274715730425e-06,57.5564172534594
28-Sep-2025 18:12:14,0.8,0.800005618484078,-5.61848407842902e-06,57.5571093410688
28-Sep-2025 18:12:27,0.8,0.800009779541087,-9.77954108649648e-06,57.5563773574826
28-Sep-2025 18:12:41,0.8,0.800027444938791,-2.74449387906994e-05,57.553269786224
28-Sep-2025 18:12:53,0.8,0.800035185697444,-3.51856974438736e-05,57.5519080869567
28-Sep-2025 18:13:03,0.8,0.800015485480283,-1.54854802829618e-05,57.5553736091976
28-Sep-2025 18:13:12,0.8,0.800006167993594,-6.16799359365316e-06,57.557012675259
28-Sep-2025 18:13:24,0.8,0.800006333887473,-6.33388747295349e-06,57.5569834923863
28-Sep-2025 18:13:38,0.8,0.80001735450697,-1.73545069698244e-05,57.5550448233015
28-Sep-2025 18:13:51,0.8,0.800038497978206,-3.84979782058759e-05,57.5513254140575
28-Sep-2025 18:14:02,0.8,0.800025802516986,-2.58025169860288e-05,57.5535587093992
28-Sep-2025 18:14:11,0.8,0.800008877287126,-8.87728712606339e-06,57.5565360755892
28-Sep-2025 18:14:22,0.8,0.800005132893463,-5.13289346304457e-06,57.55719476272
28-Sep-2025 18:14:35,0.8,0.80000982667372,-9.82667372007029e-06,57.5563690662446
28-Sep-2025 18:14:48,0.8,0.800030402968976,-3.040296897594e-05,57.5527494305695
28-Sep-2025 18:15:00,0.8,0.800038062423205,-3.8062423205254e-05,57.5514020337987
28-Sep-2025 18:15:10,0.8,0.800015132565264,-1.51325652638645e-05,57.5554356915004
28-Sep-2025 18:15:20,0.8,0.800005659929671,-5.65992967083151e-06,57.5571020502547
28-Sep-2025 18:15:32,0.8,0.800006048760944,-6.04876094345563e-06,57.5570336498197
28-Sep-2025 18:15:45,0.8,0.800018355136331,-1.8355136331083e-05,57.5548687996934
28-Sep-2025 18:15:59,0.8,0.800042344446905,-4.23444469047629e-05,57.5506487706116
28-Sep-2025 18:16:09,0.8,0.800026434666964,-2.64346669637261e-05,57.5534475060663
28-Sep-2025 18:16:19,0.8,0.800008411603245,-8.41160324460688e-06,57.5566179953891
28-Sep-2025 18:16:29,0.8,0.800004801293153,-4.80129315283406e-06,57.5572530954907
28-Sep-2025 18:16:42,0.8,0.800009860344598,-9.86034459826701e-06,57.5563631431029
28-Sep-2025 18:16:56,0.8,0.800032788625179,-3.2788625179303e-05,57.5523297628793
28-Sep-2025 18:17:08,0.8,0.800040338230814,-4.03382308140632e-05,57.5510016898929
28-Sep-2025 18:17:18,0.8,0.800014917390915,-1.49173909148592e-05,57.5554735434432
28-Sep-2025 18:17:27,0.8,0.80000533149461,-5.33149461012794e-06,57.5571598262172
28-Sep-2025 18:17:39,0.8,0.800005849050586,-5.84905058609309e-06,57.5570687814469
28-Sep-2025 18:17:53,0.8,0.800019062323438,-1.90623234379572e-05,57.5547443963617
28-Sep-2025 18:18:04,0.8,0.800011344381184,-1.13443811844416e-05,57.5561020819301
28-Sep-2025 18:18:14,0.8,0.800006751274831,-6.75127483140692e-06,57.5569100685676
28-Sep-2025 18:18:26,0.8,0.800009461015433,-9.46101543275457e-06,57.5564333902526
28-Sep-2025 18:18:40,0.8,0.800021873387347,-2.18733873471599e-05,57.5542498939704
28-Sep-2025 18:18:52,0.8,0.800030262895469,-3.02628954692574e-05,57.5527740713056
28-Sep-2025 18:19:02,0.8,0.800016831792617,-1.68317926170225e-05,57.5551367754968
28-Sep-2025 18:19:12,0.8,0.80000756111243,-7.56111243005453e-06,57.5567676076908
28-Sep-2025 18:19:24,0.8,0.80000686737243,-6.86737242994173e-06,57.5568896455029
28-Sep-2025 18:19:37,0.8,0.800014858270425,-1.48582704253553e-05,57.5554839434997
28-Sep-2025 18:19:50,0.8,0.800031084219345,-3.10842193449457e-05,57.5526295898445
28-Sep-2025 18:20:01,0.8,0.800025250287019,-2.52502870193849e-05,57.5536558537715
28-Sep-2025 18:20:11,0.8,0.800010437259098,-1.04372590981061e-05,57.5562616564028
28-Sep-2025 18:20:21,0.8,0.800005988869897,-5.98886989711112e-06,57.5570441854271
28-Sep-2025 18:20:34,0.8,0.800009371459136,-9.37145913593174e-06,57.5564491443601
28-Sep-2025 18:20:47,0.8,0.800024723939504,-2.47239395039234e-05,57.5537484450869
28-Sep-2025 18:20:59,0.8,0.800033794444171,-3.37944441712867e-05,57.5521528263481
28-Sep-2025 18:21:10,0.8,0.800016460370719,-1.64603707185629e-05,57.5552021133984
28-Sep-2025 18:21:19,0.8,0.800006727431318,-6.72743131824305e-06,57.5569142629491
28-Sep-2025 18:21:31,0.8,0.800006384728569,-6.38472856917538e-06,57.5569745487819
28-Sep-2025 18:21:44,0.8,0.800015890336901,-1.58903369005259e-05,57.5553023896978
28-Sep-2025 18:21:57,0.8,0.800035522751881,-3.5522751881345e-05,57.5518487947347
28-Sep-2025 18:22:08,0.8,0.800026352325519,-2.63523255191744e-05,57.5534619909882
28-Sep-2025 18:22:18,0.8,0.800009657443384,-9.65744338377039e-06,57.556398836043
28-Sep-2025 18:22:29,0.8,0.800005392717188,-5.39271718769108e-06,57.5571490563763
28-Sep-2025 18:22:41,0.8,0.8000093454002,-9.34540019958963e-06,57.5564537284631
28-Sep-2025 18:22:55,0.8,0.800027651357412,-2.76513574120063e-05,57.5532334745267
28-Sep-2025 18:23:07,0.8,0.800037139972647,-3.71399726472044e-05,57.5515643047473
28-Sep-2025 18:23:17,0.8,0.800016107716973,-1.6107716973135e-05,57.5552641497398
28-Sep-2025 18:23:27,0.8,0.800006092753334,-6.09275333396386e-06,57.5570259109909
28-Sep-2025 18:23:38,0.8,0.800006021769523,-6.02176952335665e-06,57.5570383979586
28-Sep-2025 18:23:52,0.8,0.800016872634179,-1.68726341791547e-05,57.5551295909393
28-Sep-2025 18:24:05,0.8,0.800039733276124,-3.97332761237212e-05,57.5511081092241
28-Sep-2025 18:24:16,0.8,0.800027238824398,-2.72388243977018e-05,57.5533060444037
28-Sep-2025 18:24:26,0.8,0.800009073518046,-9.07351804568801e-06,57.55650155604
28-Sep-2025 18:24:36,0.8,0.800004966598432,-4.96659843218783e-06,57.5572240161603
28-Sep-2025 18:24:49,0.8,0.800009341792422,-9.34179242240152e-06,57.5564543631176
28-Sep-2025 18:25:03,0.8,0.800030236914868,-3.02369148675874e-05,57.5527786416285
28-Sep-2025 18:25:15,0.8,0.800039966694366,-3.99666943654564e-05,57.5510670479453
28-Sep-2025 18:25:25,0.8,0.800015855083388,-1.58550833875282e-05,57.5553085912453
28-Sep-2025 18:25:34,0.8,0.800005658175518,-5.65817551756442e-06,57.5571023588329
28-Sep-2025 18:25:46,0.8,0.80000576401887,-5.76401887042444e-06,57.5570837396222
28-Sep-2025 18:26:00,0.8,0.800017647723763,-1.76477237631145e-05,57.5549932426864
28-Sep-2025 18:26:13,0.8,0.800043202442112,-4.3202442111534e-05,57.5504978381905
28-Sep-2025 18:26:24,0.8,0.800027935323924,-2.79353239244218e-05,57.5531835211553
28-Sep-2025 18:26:33,0.8,0.800008693926337,-8.69392633739974e-06,57.5565683311164
28-Sep-2025 18:26:43,0.8,0.800004685328453,-4.6853284529913e-06,57.5572734951768
28-Sep-2025 18:26:56,0.8,0.800009326045372,-9.32604537173809e-06,57.5564571332269
28-Sep-2025 18:27:10,0.8,0.800032176597941,-3.21765979407473e-05,57.5524374263629
28-Sep-2025 18:27:22,0.8,0.800042119257245,-4.21192572453988e-05,57.5506883843766
28-Sep-2025 18:27:32,0.8,0.800015730626352,-1.57306263520729e-05,57.5553304848428
28-Sep-2025 18:27:42,0.8,0.800005388944804,-5.3889448041744e-06,57.5571497199872
28-Sep-2025 18:27:53,0.8,0.800005586747401,-5.5867474009208e-06,57.5571149239597
28-Sep-2025 18:28:07,0.8,0.800018142774014,-1.81427740136852e-05,57.5549061569635
28-Sep-2025 18:28:18,0.8,0.800011310976382,-1.13109763819619e-05,57.5561079582657
28-Sep-2025 18:28:29,0.8,0.800007051743389,-7.05174338921921e-06,57.5568572122736
28-Sep-2025 18:28:41,0.8,0.800009837507518,-9.83750751781809e-06,57.5563671604399
28-Sep-2025 18:28:54,0.8,0.800021543028292,-2.15430282923812e-05,57.5543080083882
28-Sep-2025 18:29:06,0.8,0.800028675814276,-2.86758142755694e-05,57.5530532593536
28-Sep-2025 18:29:16,0.8,0.800016322383027,-1.63223830266235e-05,57.5552263872128
28-Sep-2025 18:29:27,0.8,0.800007736850348,-7.73685034827221e-06,57.5567366931248
28-Sep-2025 18:29:38,0.8,0.800007223165283,-7.22316528267708e-06,57.556827056952
28-Sep-2025 18:29:51,0.8,0.800015107729524,-1.51077295240665e-05,57.5554400604273
28-Sep-2025 18:30:04,0.8,0.800029839572488,-2.9839572488366e-05,57.5528485392768
28-Sep-2025 18:30:15,0.8,0.800023999624129,-2.3999624128912e-05,57.5538758615018
28-Sep-2025 18:30:25,0.8,0.800010361856405,-1.03618564050167e-05,57.5562749207089
28-Sep-2025 18:30:36,0.8,0.800006250622473,-6.25062247316954e-06,57.5569981397735
28-Sep-2025 18:30:48,0.8,0.800009782776465,-9.78277646523917e-06,57.5563767883378
28-Sep-2025 18:31:02,0.8,0.800024445800467,-2.4445800466566e-05,57.5537973733303
28-Sep-2025 18:31:14,0.8,0.800031995095936,-3.19950959359883e-05,57.5524693549061
28-Sep-2025 18:31:24,0.8,0.800015880779088,-1.58807790878734e-05,57.5553040710403
28-Sep-2025 18:31:34,0.8,0.800006846811858,-6.846811857808e-06,57.5568932623727
28-Sep-2025 18:31:45,0.8,0.800006720748087,-6.72074808683032e-06,57.5569154386156
28-Sep-2025 18:31:59,0.8,0.800016260775802,-1.62607758024125e-05,57.555237224718
28-Sep-2025 18:32:12,0.8,0.800034248480033,-3.42484800325282e-05,57.5520729555852
28-Sep-2025 18:32:23,0.8,0.800024980540684,-2.49805406836723e-05,57.5537033056304
28-Sep-2025 18:32:32,0.8,0.800009510044352,-9.51004435190139e-06,57.5564247654335
28-Sep-2025 18:32:43,0.8,0.800005601921501,-5.60192150089733e-06,57.5571122546398
28-Sep-2025 18:32:56,0.8,0.80000980300652,-9.80300652042576e-06,57.5563732296102
28-Sep-2025 18:33:09,0.8,0.800027587346616,-2.75873466157872e-05,57.5532447348512
28-Sep-2025 18:33:21,0.8,0.800035245753288,-3.52457532881711e-05,57.5518975223593
28-Sep-2025 18:33:31,0.8,0.800015436119532,-1.54361195318087e-05,57.5553822923902
28-Sep-2025 18:33:41,0.8,0.800006142279671,-6.14227967055125e-06,57.5570171986696
28-Sep-2025 18:33:53,0.8,0.800006333209402,-6.3332094022428e-06,57.5569836116677
28-Sep-2025 18:34:06,0.8,0.800017432315695,-1.7432315694843e-05,57.5550311357434
28-Sep-2025 18:34:19,0.8,0.800038642890105,-3.86428901044678e-05,57.5512999221858
28-Sep-2025 18:34:30,0.8,0.80002576904468,-2.57690446803238e-05,57.5535645976094
28-Sep-2025 18:34:40,0.8,0.800008840497248,-8.84049724791947e-06,57.5565425474032
28-Sep-2025 18:34:50,0.8,0.800005121737358,-5.12173735789379e-06,57.5571967252227
28-Sep-2025 18:35:03,0.8,0.800009853213937,-9.85321393665028e-06,57.5563643974783
28-Sep-2025 18:35:17,0.8,0.800030542357486,-3.05423574856745e-05,57.5527249103331
28-Sep-2025 18:35:29,0.8,0.800038096679096,-3.80966790956005e-05,57.5513960077459
28-Sep-2025 18:35:39,0.8,0.800015084512266,-1.50845122660614e-05,57.5554441446424
28-Sep-2025 18:35:48,0.8,0.800005640420212,-5.64042021156119e-06,57.5571054822202
28-Sep-2025 18:36:00,0.8,0.800006051691911,-6.05169191059129e-06,57.5570331342248
28-Sep-2025 18:36:14,0.8,0.800018431911999,-1.84319119987952e-05,57.5548552938633
28-Sep-2025 18:36:27,0.8,0.80004246612899,-4.24661289897266e-05,57.5506273651637
28-Sep-2025 18:36:38,0.8,0.800026390208311,-2.63902083114109e-05,57.5534553269165
28-Sep-2025 18:36:47,0.8,0.800008380774936,-8.38077493570122e-06,57.5566234184862
28-Sep-2025 18:36:58,0.8,0.8000047945284,-4.79452840018713e-06,57.5572542854979
28-Sep-2025 18:37:11,0.8,0.80000988813676,-9.88813675972811e-06,57.5563582541033
28-Sep-2025 18:37:25,0.8,0.800032914566163,-3.29145661632779e-05,57.5523076082361
28-Sep-2025 18:37:37,0.8,0.800040345259436,-4.03452594355258e-05,57.5510004534678
28-Sep-2025 18:37:46,0.8,0.800014871856677,-1.48718566771455e-05,57.5554815535028
28-Sep-2025 18:37:56,0.8,0.800005316897719,-5.31689771876565e-06,57.5571623939986
28-Sep-2025 18:38:08,0.8,0.800005854550265,-5.85455026480552e-06,57.5570678139825
28-Sep-2025 18:38:22,0.8,0.800019134381074,-1.91343810735933e-05,57.5547317204945
28-Sep-2025 18:38:32,0.8,0.800011341948887,-1.13419488871891e-05,57.5561025098026
28-Sep-2025 18:38:43,0.8,0.800006722966584,-6.72296658354998e-06,57.5569150483534
28-Sep-2025 18:38:55,0.8,0.800009430489397,-9.43048939661129e-06,57.556438760176
28-Sep-2025 18:39:08,0.8,0.800021915220617,-2.19152206170081e-05,57.5542425349587
28-Sep-2025 18:39:20,0.8,0.800030414468276,-3.04144682761187e-05,57.5527474076942
28-Sep-2025 18:39:31,0.8,0.800016871855064,-1.68718550637159e-05,57.5551297279958
28-Sep-2025 18:39:41,0.8,0.800007542339862,-7.54233986166586e-06,57.5567709100277
28-Sep-2025 18:39:52,0.8,0.800006836658789,-6.83665878886686e-06,57.5568950484284
28-Sep-2025 18:40:05,0.8,0.800014843561773,-1.48435617730591e-05,57.5554865309413
28-Sep-2025 18:40:18,0.8,0.80003120968784,-3.12096878400947e-05,57.5526075183183
28-Sep-2025 18:40:30,0.8,0.800025360213598,-2.53602135980024e-05,57.5536365162688
28-Sep-2025 18:40:39,0.8,0.800010439183051,-1.04391830506589e-05,57.5562613179548
28-Sep-2025 18:40:50,0.8,0.800005965008379,-5.96500837901637e-06,57.5570483829758
28-Sep-2025 18:41:02,0.8,0.800009338911277,-9.33891127674613e-06,57.5564548699483
28-Sep-2025 18:41:16,0.8,0.800024760877241,-2.47608772407926e-05,57.5537419472627
28-Sep-2025 18:41:28,0.8,0.800033960644163,-3.39606441629448e-05,57.5521235896264
28-Sep-2025 18:41:38,0.8,0.800016506112709,-1.65061127093136e-05,57.5551940667923
28-Sep-2025 18:41:48,0.8,0.800006714675261,-6.71467526125458e-06,57.556916506904
28-Sep-2025 18:42:00,0.8,0.800006356704228,-6.35670422810541e-06,57.5569794786249
28-Sep-2025 18:42:13,0.8,0.800015865705078,-1.58657050778332e-05,57.555306722753
28-Sep-2025 18:42:26,0.8,0.800035646706368,-3.56467063674648e-05,57.5518269895422
28-Sep-2025 18:42:37,0.8,0.800026469809077,-2.64698090768345e-05,57.5534413241154
28-Sep-2025 18:42:47,0.8,0.800009666541453,-9.66654145317936e-06,57.5563972355753
28-Sep-2025 18:42:57,0.8,0.800005374336605,-5.37433660530162e-06,57.5571522897578
28-Sep-2025 18:43:10,0.8,0.800009309818666,-9.30981866620328e-06,57.5564599877136
28-Sep-2025 18:43:24,0.8,0.80002766788521,-2.76678852101364e-05,57.5532305670738
28-Sep-2025 18:43:36,0.8,0.800037308177644,-3.73081776441353e-05,57.5515347153193
28-Sep-2025 18:43:46,0.8,0.80001616131438,-1.61613143795369e-05,57.5552547212648
28-Sep-2025 18:43:55,0.8,0.800006086981712,-6.08698171233879e-06,57.5570269262936
28-Sep-2025 18:44:07,0.8,0.800005996667488,-5.99666748801742e-06,57.5570428137303
28-Sep-2025 18:44:21,0.8,0.800016832179295,-1.68321792951565e-05,57.5551367074751
28-Sep-2025 18:44:34,0.8,0.800039834923762,-3.98349237623608e-05,57.5510902280937
28-Sep-2025 18:44:45,0.8,0.80002736183258,-2.73618325797864e-05,57.5532844056782
28-Sep-2025 18:44:54,0.8,0.800009090803771,-9.0908037705395e-06,57.5564985152581
28-Sep-2025 18:45:05,0.8,0.800004953524356,-4.9535243560328e-06,57.557226316059
28-Sep-2025 18:45:17,0.8,0.800009302525718,-9.30252571784695e-06,57.5564612706373
28-Sep-2025 18:45:31,0.8,0.800030219686339,-3.02196863389836e-05,57.5527816723488
28-Sep-2025 18:45:43,0.8,0.800040125963938,-4.01259639377649e-05,57.5510390303737
28-Sep-2025 18:45:53,0.8,0.800015917134354,-1.59171343538933e-05,57.5552976756801
28-Sep-2025 18:46:03,0.8,0.800005658821834,-5.65882183400923e-06,57.5571022451375
28-Sep-2025 18:46:14,0.8,0.800005741529867,-5.74152986676513e-06,57.557087695728
28-Sep-2025 18:46:28,0.8,0.800017588894566,-1.75888945660452e-05,57.5550035915008
28-Sep-2025 18:46:42,0.8,0.800043267537416,-4.32675374161251e-05,57.550486387087
28-Sep-2025 18:46:52,0.8,0.800028062272361,-2.80622723607404e-05,57.5531611892883
28-Sep-2025 18:47:02,0.8,0.800008718595415,-8.7185954152913e-06,57.5565639915075
28-Sep-2025 18:47:12,0.8,0.800004676565802,-4.67656580216413e-06,57.5572750366401
28-Sep-2025 18:47:25,0.8,0.800009283322691,-9.28332269112264e-06,57.5564646486973
28-Sep-2025 18:47:39,0.8,0.800032121663633,-3.21216636334221e-05,57.5524470900159
28-Sep-2025 18:47:51,0.8,0.800042264534261,-4.22645342608163e-05,57.5506628282762
28-Sep-2025 18:48:01,0.8,0.800015800083924,-1.58000839243222e-05,57.5553182663601
28-Sep-2025 18:48:10,0.8,0.800005394588278,-5.39458827786277e-06,57.5571487272274
28-Sep-2025 18:48:22,0.8,0.800005566315891,-5.56631589065937e-06,57.5571185181258
28-Sep-2025 18:48:36,0.8,0.800018067503392,-1.80675033917277e-05,57.5549193980365
28-Sep-2025 18:48:47,0.8,0.800011308754084,-1.13087540840606e-05,57.5561083491965
28-Sep-2025 18:48:57,0.8,0.800007078339279,-7.07833927915402e-06,57.5568525337136
28-Sep-2025 18:49:09,0.8,0.800009870150315,-9.87015031495009e-06,57.5563614181509
28-Sep-2025 18:49:22,0.8,0.80002151369987,-2.15136998699128e-05,57.5543131676359
28-Sep-2025 18:49:35,0.8,0.800028543391685,-2.85433916847877e-05,57.553076554195
28-Sep-2025 18:49:45,0.8,0.800016280278411,-1.62802784111626e-05,57.5552337939576
28-Sep-2025 18:49:55,0.8,0.800007752845585,-7.75284558474088e-06,57.5567338793565
28-Sep-2025 18:50:07,0.8,0.8000072547528,-7.25475280027865e-06,57.5568215003004
28-Sep-2025 18:50:20,0.8,0.800015128175836,-1.51281758360433e-05,57.5554364636574
28-Sep-2025 18:50:33,0.8,0.800029732444787,-2.97324447874336e-05,57.5528673844209
28-Sep-2025 18:50:44,0.8,0.800023895279628,-2.38952796276504e-05,57.5538942170451
28-Sep-2025 18:50:54,0.8,0.80001035659755,-1.03565975504427e-05,57.5562758458092
28-Sep-2025 18:51:04,0.8,0.800006274365425,-6.2743654251074e-06,57.5569939630821
28-Sep-2025 18:51:17,0.8,0.80000981868766,-9.81868765981275e-06,57.5563704710956
28-Sep-2025 18:51:30,0.8,0.800024418510809,-2.44185108091433e-05,57.553802173933
28-Sep-2025 18:51:42,0.8,0.800031842253283,-3.18422532825657e-05,57.5524962418998
28-Sep-2025 18:51:52,0.8,0.800015832974037,-1.58329740368446e-05,57.5553124805652
28-Sep-2025 18:52:02,0.8,0.800006858421456,-6.85842145642379e-06,57.5568912200946
28-Sep-2025 18:52:14,0.8,0.800006751060568,-6.75106056791108e-06,57.5569101062593
